"X.U.FEFF.date","camera","video","timestamp","species","count","site","latin","Order","Family","Primary_functional_group","Secondary_functional_group","Max_length","common_length","MaxLengthTL","Troph","ComDepthMin","ComDepthMax","TempPrefMean","FeedingPath","diet_breadth","TL_group","abund"
"5.5","1","GH010055.MP4","02:10-02:20","ÔÓÉ«¼â×ìÓã",1,"Meiji","Gomphosus varius","Perciformes","Labridae","Carnivore","generalist carnivore (fish and invertebrates)",30,NA,36.59999847,3.579999924,2,30,27.8,"benthic",28,"30-40",4.19164186611896e-05
"5.5","1","GH010055.MP4","02:10-02:20","ÈÕ±¾´ÌÎ²Óã",2,"Meiji","Acanthurus japonicus","Perciformes","Acanthuridae","Herbivore","grazer/detritivores",21,NA,21,2.279999971,5,15,28.7,"benthic",28,"20-30",8.38328373223792e-05
"5.5","1","GH010055.MP4","02:10-02:20","°µÉ«´ÌÎ²Óã",1,"Meiji","Acanthurus mata","Perciformes","Acanthuridae","Planktivore","planktivore",50,NA,50,2.529999971,5,45,27.9,"benthic",28,"50-100",4.19164186611896e-05
"5.5","1","GH010055.MP4","02:10-02:20","ºÚ±ß½ÇÁÛ÷ƒ",1,"Meiji","Melichthys vidua","Tetraodontiformes","Balistidae","Omnivore","omnivore",NA,NA,40,3.380000114,9,33,27.6,"benthic",28,"40-50",4.19164186611896e-05
"5.5","1","GH010055.MP4","02:10-02:20","»ªÀöºûµûÓã",1,"Meiji","Chaetodon ornatissimus","Perciformes","Chaetodontidae","Corallivore","corallivore",20,NA,20,3.339999914,4,19,28.4,"benthic",28,"20-30",4.19164186611896e-05
"5.5","1","GH010055.MP4","02:10-02:20","ÂÌ´½ðÐ×ìÓã",1,"Meiji","Scarus forsteni","Perciformes","Scaridae","Herbivore","scraper/excavators",NA,NA,55,2,5,17,28.4,"benthic",28,"50-100",4.19164186611896e-05
"5.5","1","GH010055.MP4","02:10-02:20","Î²°ßÂÌðÐ×ìÓã",4,"Meiji","Chlorurus spilurus","Perciformes","Scaridae","Herbivore","scraper/excavators",NA,NA,48.58000183,2,NA,NA,NA,"benthic",28,"40-50",0.000167665674644758
"5.5","1","GH010055.MP4","02:20-02:30","ÔÓÉ«ðÐ×ìÓã",1,"Meiji","Scarus festivus","Perciformes","Scaridae","Herbivore","scraper/excavators",NA,NA,45,2,4,16,28.4,"benthic",28,"40-50",4.19164186611896e-05
"5.5","1","GH010055.MP4","02:20-02:30","èÎ³Ý´ÌÎ²Óã",9,"Meiji","Ctenochaetus striatus","Perciformes","Acanthuridae","Omnivore","omnivore",26,18,26,2,6,30,27.8,"benthic",28,"20-30",0.000377247767950706
"5.5","1","GH010055.MP4","02:20-02:30","×ÝÎÆ½õÓã",4,"Meiji","Thalassoma quinquevittatus","Perciformes","Labridae","Carnivore","generalist carnivore (fish and invertebrates)",17,NA,17,3.6,1,5,28.3,NA,28,"10-20",0.000167665674644758
"5.5","1","GH010055.MP4","02:20-02:30","»ªÀöºûµûÓã",1,"Meiji","Chaetodon ornatissimus","Perciformes","Chaetodontidae","Corallivore","corallivore",20,NA,20,3.339999914,4,19,28.4,"benthic",28,"20-30",4.19164186611896e-05
"5.5","1","GH010055.MP4","02:20-02:30","°°°ß½õÓã",1,"Meiji","Thalassoma hardwicki","Perciformes","Labridae","Carnivore","generalist carnivore (fish and invertebrates)",20,15,20,3.5,0,15,28.4,NA,28,"20-30",4.19164186611896e-05
"5.5","1","GH010055.MP4","02:20-02:30","ÈÕ±¾´ÌÎ²Óã",1,"Meiji","Acanthurus japonicus","Perciformes","Acanthuridae","Herbivore","grazer/detritivores",21,NA,21,2.279999971,5,15,28.7,"benthic",28,"20-30",4.19164186611896e-05
"5.5","1","GH010055.MP4","02:30-02:40","Â¡±³µÑöô",27,"Meiji","Lutjanus gibbus","Perciformes","Lutjanidae","Carnivore","generalist carnivore (fish and invertebrates)",56.8,45,50,4.119999886,17,73,28,"pelagic",28,"50-100",0.00113174330385212
"5.5","1","GH010055.MP4","02:30-02:40","ÂÌ´½ðÐ×ìÓã",2,"Meiji","Scarus forsteni","Perciformes","Scaridae","Herbivore","scraper/excavators",NA,NA,55,2,5,17,28.4,"benthic",28,"50-100",8.38328373223792e-05
"5.5","1","GH010055.MP4","02:30-02:40","èÎ³Ý´ÌÎ²Óã",5,"Meiji","Ctenochaetus striatus","Perciformes","Acanthuridae","Omnivore","omnivore",26,18,26,2,6,30,27.8,"benthic",28,"20-30",0.000209582093305948
"5.5","1","GH010055.MP4","02:30-02:40","Ð¡±ÇÂÌðÐ×ìÓã",1,"Meiji","Chlorurus microrhicnos","Perciformes","Scaridae","Herbivore","scraper/excavators",NA,NA,70,NA,1,15,28.4,NA,28,"50-100",4.19164186611896e-05
"5.5","1","GH010055.MP4","02:30-02:40","²æÎÆºûµûÓã",3,"Meiji","Chaetodon auripes","Perciformes","Chaetodontidae","Carnivore","invertivore",20,NA,20,3.5,4,16,23.5,"benthic",28,"20-30",0.000125749255983569
"5.5","1","GH010055.MP4","02:30-02:40","ÈÕ±¾´ÌÎ²Óã",3,"Meiji","Acanthurus japonicus","Perciformes","Acanthuridae","Herbivore","grazer/detritivores",21,NA,21,2.279999971,5,15,28.7,"benthic",28,"20-30",0.000125749255983569
"5.5","1","GH010055.MP4","02:30-02:40","¶ÛÍ·½õÓã",1,"Meiji","Thalassoma amblycephalum","Perciformes","Labridae","Planktivore","planktivore",16,NA,19.52000046,3.099999905,1,15,28.4,"pelagic",28,"10-20",4.19164186611896e-05
"5.5","1","GH010055.MP4","02:30-02:40","Ë«°ß¹âÈúÓã",5,"Meiji","Chromis margaritifer","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.950000048,4,12,28.5,"pelagic",28,"< 10",0.000209582093305948
"5.5","1","GH010055.MP4","02:30-02:40","¼¬Î²Ç°¿×÷ƒ",1,"Meiji","Cantherhines dumerilii","Tetraodontiformes","Monacanthidae","Omnivore","omnivore",NA,NA,38,3.069999933,6,35,27.6,"benthic",28,"30-40",4.19164186611896e-05
"5.5","1","GH010055.MP4","02:30-02:40","Á­Óã",1,"Meiji","Zanclus cornutus","Perciformes","Zanclidae","Omnivore","omnivore",23,21,23,2.49000001,5,182,27.7,"benthic",28,"20-30",4.19164186611896e-05
"5.5","1","GH010055.MP4","02:30-02:40","ÖéºûµûÓã",1,"Meiji","Chaetodon kleirnii","Perciformes","Chaetodontidae","Omnivore","omnivore",15,NA,15,2.9,4,61,27.8,NA,28,"10-20",4.19164186611896e-05
"5.5","1","GH010055.MP4","02:30-02:40","×ÏºìÄâ»¨õl",1,"Meiji","Pseudanthias pascalus","Perciformes","Serranidae","Omnivore","omnivore",NA,NA,20,3.49000001,10,33,27.5,"pelagic",28,"20-30",4.19164186611896e-05
"5.5","1","GH010055.MP4","02:30-02:40","×ÝÎÆ½õÓã",2,"Meiji","Thalassoma quinquevittatus","Perciformes","Labridae","Carnivore","generalist carnivore (fish and invertebrates)",17,NA,17,3.6,1,5,28.3,NA,28,"10-20",8.38328373223792e-05
"5.5","1","GH010055.MP4","02:40-02:50","Ë«°ß¹âÈúÓã",10,"Meiji","Chromis margaritifer","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.950000048,4,12,28.5,"pelagic",28,"< 10",0.000419164186611896
"5.5","1","GH010055.MP4","02:40-02:50","¶ÛÍ·½õÓã",3,"Meiji","Thalassoma amblycephalum","Perciformes","Labridae","Planktivore","planktivore",16,NA,19.52000046,3.099999905,1,15,28.4,"pelagic",28,"10-20",0.000125749255983569
"5.5","1","GH010055.MP4","02:40-02:50","Î²°ßÂÌðÐ×ìÓã",1,"Meiji","Chlorurus spilurus","Perciformes","Scaridae","Herbivore","scraper/excavators",NA,NA,48.58000183,2,NA,NA,NA,"benthic",28,"40-50",4.19164186611896e-05
"5.5","1","GH010055.MP4","02:40-02:50","´Ö´½¸±ç³Àð",1,"Meiji","Parupeneus crassilabris","Perciformes","Mullidae","Carnivore","invertivore",NA,NA,38,3.640000105,9,41,27.7,"benthic",28,"30-40",4.19164186611896e-05
"5.5","1","GH010055.MP4","02:40-02:50","¸£ÊÏ´ÌåêÓã",1,"Meiji","Centropyge vrolikii","Perciformes","Pomacanthidae","Herbivore","grazer/detritivores",12,NA,12,2.75999999,3,14,28.6,"benthic",28,"10-20",4.19164186611896e-05
"5.5","1","GH010055.MP4","02:40-02:50","ÈÕ±¾´ÌÎ²Óã",4,"Meiji","Acanthurus japonicus","Perciformes","Acanthuridae","Herbivore","grazer/detritivores",21,NA,21,2.279999971,5,15,28.7,"benthic",28,"20-30",0.000167665674644758
"5.5","1","GH010055.MP4","02:40-02:50","ºÚÎ²´ÌÎ²Óã",3,"Meiji","Acanthurus nigricauda","Perciformes","Acanthuridae","Omnivore","omnivore",45.3,NA,40,2.99000001,2,15,28.4,"benthic",28,"40-50",0.000125749255983569
"5.5","1","GH010055.MP4","02:40-02:50","èÎ³Ý´ÌÎ²Óã",1,"Meiji","Ctenochaetus striatus","Perciformes","Acanthuridae","Omnivore","omnivore",26,18,26,2,6,30,27.8,"benthic",28,"20-30",4.19164186611896e-05
"5.5","1","GH010055.MP4","02:50-03:00","èÎ³Ý´ÌÎ²Óã",10,"Meiji","Ctenochaetus striatus","Perciformes","Acanthuridae","Omnivore","omnivore",26,18,26,2,6,30,27.8,"benthic",28,"20-30",0.000419164186611896
"5.5","1","GH010055.MP4","02:50-03:00","×ÝÎÆ½õÓã",3,"Meiji","Thalassoma quinquevittatus","Perciformes","Labridae","Carnivore","generalist carnivore (fish and invertebrates)",17,NA,17,3.6,1,5,28.3,NA,28,"10-20",0.000125749255983569
"5.5","1","GH010055.MP4","02:50-03:00","Ë«°ß¹âÈúÓã",4,"Meiji","Chromis margaritifer","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.950000048,4,12,28.5,"pelagic",28,"< 10",0.000167665674644758
"5.5","1","GH010055.MP4","02:50-03:00","¼ÕÎÇ±ÇÓã",3,"Meiji","Naso lituratus","Perciformes","Acanthuridae","Herbivore","browsers",46,NA,56.11999893,2.319999933,5,30,27.7,"benthic",28,"50-100",0.000125749255983569
"5.5","1","GH010055.MP4","02:50-03:00","³¤ÎÇÄ÷¿ÚÓã",1,"Meiji","Forcipiger longirostris","Perciformes","Chaetodontidae","Carnivore","invertivore",22,NA,22,3.5,24,97,27.9,"benthic",28,"20-30",4.19164186611896e-05
"5.5","1","GH010055.MP4","02:50-03:00","¸ñÎÆºûµûÓã",1,"Meiji","Chaetodon rafflesii","Perciformes","Chaetodontidae","Omnivore","omnivore",18,15,18,3.339999914,2,9,28.6,"benthic",28,"10-20",4.19164186611896e-05
"5.5","1","GH010055.MP4","02:50-03:00","ÂÌ´½ðÐ×ìÓã",1,"Meiji","Scarus forsteni","Perciformes","Scaridae","Herbivore","scraper/excavators",NA,NA,55,2,5,17,28.4,"benthic",28,"50-100",4.19164186611896e-05
"5.5","1","GH010055.MP4","02:50-03:00","¶ÛÍ·½õÓã",2,"Meiji","Thalassoma amblycephalum","Perciformes","Labridae","Planktivore","planktivore",16,NA,19.52000046,3.099999905,1,15,28.4,"pelagic",28,"10-20",8.38328373223792e-05
"5.5","1","GH010055.MP4","02:50-03:00","ÈÕ±¾´ÌÎ²Óã",1,"Meiji","Acanthurus japonicus","Perciformes","Acanthuridae","Herbivore","grazer/detritivores",21,NA,21,2.279999971,5,15,28.7,"benthic",28,"20-30",4.19164186611896e-05
"5.5","1","GH010055.MP4","03:00-03:10","ÁÑ´½Óã",3,"Meiji","Labroides dimidiatus","Perciformes","Labridae","Carnivore","ectoparasite feeder",14,NA,14,3.460000038,1,30,27.8,"pelagic",28,"10-20",0.000125749255983569
"5.5","1","GH010055.MP4","03:00-03:10","Ë«°ß¹âÈúÓã",2,"Meiji","Chromis margaritifer","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.950000048,4,12,28.5,"pelagic",28,"< 10",8.38328373223792e-05
"5.5","1","GH010055.MP4","03:00-03:10","×ÝÎÆ½õÓã",1,"Meiji","Thalassoma quinquevittatus","Perciformes","Labridae","Carnivore","generalist carnivore (fish and invertebrates)",17,NA,17,3.6,1,5,28.3,NA,28,"10-20",4.19164186611896e-05
"5.5","1","GH010055.MP4","03:00-03:10","èÎ³Ý´ÌÎ²Óã",3,"Meiji","Ctenochaetus striatus","Perciformes","Acanthuridae","Omnivore","omnivore",26,18,26,2,6,30,27.8,"benthic",28,"20-30",0.000125749255983569
"5.5","1","GH010055.MP4","03:00-03:10","¼ÕÎÇ±ÇÓã",1,"Meiji","Naso lituratus","Perciformes","Acanthuridae","Herbivore","browsers",46,NA,56.11999893,2.319999933,5,30,27.7,"benthic",28,"50-100",4.19164186611896e-05
"5.5","1","GH010055.MP4","03:00-03:10","ÄâÂÌðÐ×ìÓã",1,"Meiji","Chlorurus capistratoides","Perciformes","Scaridae","Herbivore","scraper/excavators",NA,NA,40,2.059999943,6,11,28.7,"benthic",28,"40-50",4.19164186611896e-05
"5.5","1","GH010055.MP4","03:00-03:10","¶ÛÍ·½õÓã",2,"Meiji","Thalassoma amblycephalum","Perciformes","Labridae","Planktivore","planktivore",16,NA,19.52000046,3.099999905,1,15,28.4,"pelagic",28,"10-20",8.38328373223792e-05
"5.5","1","GH010055.MP4","03:10-03:18","Á­Óã",1,"Meiji","Zanclus cornutus","Perciformes","Zanclidae","Omnivore","omnivore",23,21,23,2.49000001,5,182,27.7,"benthic",28,"20-30",4.19164186611896e-05
"5.5","1","GH010055.MP4","03:10-03:18","¶ÛÍ·½õÓã",26,"Meiji","Thalassoma amblycephalum","Perciformes","Labridae","Planktivore","planktivore",16,NA,19.52000046,3.099999905,1,15,28.4,"pelagic",28,"10-20",0.00108982688519093
"5.5","1","GH010055.MP4","03:10-03:18","èÎ³Ý´ÌÎ²Óã",1,"Meiji","Ctenochaetus striatus","Perciformes","Acanthuridae","Omnivore","omnivore",26,18,26,2,6,30,27.8,"benthic",28,"20-30",4.19164186611896e-05
"5.5","1","GH010056.MP4","00:00-00:10","»¨°ßÄâÁÛ÷ƒ",1,"Meiji","Balistoides conspicillum","Tetraodontiformes","Balistidae","Carnivore","invertivore",NA,NA,50,3.309999943,8,38,27.3,"benthic",28,"50-100",4.19164186611896e-05
"5.5","1","GH010056.MP4","00:00-00:10","Á­Óã",4,"Meiji","Zanclus cornutus","Perciformes","Zanclidae","Omnivore","omnivore",23,21,23,2.49000001,5,182,27.7,"benthic",28,"20-30",0.000167665674644758
"5.5","1","GH010056.MP4","00:00-00:10","èÎ³Ý´ÌÎ²Óã",6,"Meiji","Ctenochaetus striatus","Perciformes","Acanthuridae","Omnivore","omnivore",26,18,26,2,6,30,27.8,"benthic",28,"20-30",0.000251498511967138
"5.5","1","GH010056.MP4","00:00-00:10","×ÝÎÆ½õÓã",1,"Meiji","Thalassoma quinquevittatus","Perciformes","Labridae","Carnivore","generalist carnivore (fish and invertebrates)",17,NA,17,3.6,1,5,28.3,NA,28,"10-20",4.19164186611896e-05
"5.5","1","GH010056.MP4","00:00-00:10","´Ö´½¸±ç³Àð",1,"Meiji","Parupeneus crassilabris","Perciformes","Mullidae","Carnivore","invertivore",NA,NA,38,3.640000105,9,41,27.7,"benthic",28,"30-40",4.19164186611896e-05
"5.5","1","GH010056.MP4","00:00-00:10","ÈÕ±¾´ÌÎ²Óã",1,"Meiji","Acanthurus japonicus","Perciformes","Acanthuridae","Herbivore","grazer/detritivores",21,NA,21,2.279999971,5,15,28.7,"benthic",28,"20-30",4.19164186611896e-05
"5.5","1","GH010056.MP4","00:00-00:10","ÔÓÉ«¼â×ìÓã",1,"Meiji","Gomphosus varius","Perciformes","Labridae","Carnivore","generalist carnivore (fish and invertebrates)",30,NA,36.59999847,3.579999924,2,30,27.8,"benthic",28,"30-40",4.19164186611896e-05
"5.5","1","GH010056.MP4","00:00-00:10","¼§Äâ´½Óã",1,"Meiji","Pseudocheilinus evanidus","Perciformes","Labridae","Carnivore","invertivore",9,NA,9,3.5,11,20,27.7,"benthic",28,"< 10",4.19164186611896e-05
"5.5","1","GH010056.MP4","00:00-00:10","°×¸¹°¼ÑÀ¶¹ÄïÓã",1,"Meiji","Amblyglyphidodon leucogaster","Perciformes","Pomacentridae","Carnivore","generalist carnivore (fish and invertebrates)",NA,NA,13,3.380000114,6,24,27.9,"pelagic",28,"10-20",4.19164186611896e-05
"5.5","1","GH010056.MP4","00:00-00:10","¶àÁÛÏ¼µûÓã",1,"Meiji","Hemitaurichthys polylepis","Perciformes","Chaetodontidae","Planktivore","planktivore",18,NA,18,3.089999914,8,32,27.7,"pelagic",28,"10-20",4.19164186611896e-05
"5.5","1","GH010056.MP4","00:10-00:20","Á­Óã",4,"Meiji","Zanclus cornutus","Perciformes","Zanclidae","Omnivore","omnivore",23,21,23,2.49000001,5,182,27.7,"benthic",28,"20-30",0.000167665674644758
"5.5","1","GH010056.MP4","00:10-00:20","èÎ³Ý´ÌÎ²Óã",4,"Meiji","Ctenochaetus striatus","Perciformes","Acanthuridae","Omnivore","omnivore",26,18,26,2,6,30,27.8,"benthic",28,"20-30",0.000167665674644758
"5.5","1","GH010056.MP4","00:10-00:20","Î²°ßÂÌðÐ×ìÓã",3,"Meiji","Chlorurus spilurus","Perciformes","Scaridae","Herbivore","scraper/excavators",NA,NA,48.58000183,2,NA,NA,NA,"benthic",28,"40-50",0.000125749255983569
"5.5","1","GH010056.MP4","00:10-00:20","Ë«°ß¹âÈúÓã",10,"Meiji","Chromis margaritifer","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.950000048,4,12,28.5,"pelagic",28,"< 10",0.000419164186611896
"5.5","1","GH010056.MP4","00:10-00:20","ºÚ±ß½ÇÁÛ÷ƒ",5,"Meiji","Melichthys vidua","Tetraodontiformes","Balistidae","Omnivore","omnivore",NA,NA,40,3.380000114,9,33,27.6,"benthic",28,"40-50",0.000209582093305948
"5.5","1","GH010056.MP4","00:10-00:20","Â¡±³µÑöô",1,"Meiji","Lutjanus gibbus","Perciformes","Lutjanidae","Carnivore","generalist carnivore (fish and invertebrates)",56.8,45,50,4.119999886,17,73,28,"pelagic",28,"50-100",4.19164186611896e-05
"5.5","1","GH010056.MP4","00:10-00:20","¼ÕÎÇ±ÇÓã",1,"Meiji","Naso lituratus","Perciformes","Acanthuridae","Herbivore","browsers",46,NA,56.11999893,2.319999933,5,30,27.7,"benthic",28,"50-100",4.19164186611896e-05
"5.5","1","GH010056.MP4","00:10-00:20","ÈÕ±¾´ÌÎ²Óã",4,"Meiji","Acanthurus japonicus","Perciformes","Acanthuridae","Herbivore","grazer/detritivores",21,NA,21,2.279999971,5,15,28.7,"benthic",28,"20-30",0.000167665674644758
"5.5","1","GH010056.MP4","00:10-00:20","°ßµã¾Å¼¬öÔ",1,"Meiji","Gracila polleni","Perciformes","Serranidae","Carnivore","generalist carnivore (fish and invertebrates)",NA,NA,43,4.2,25,120,26.5,NA,28,"40-50",4.19164186611896e-05
"5.5","1","GH010056.MP4","00:10-00:20","¶ÛÍ·½õÓã",1,"Meiji","Thalassoma amblycephalum","Perciformes","Labridae","Planktivore","planktivore",16,NA,19.52000046,3.099999905,1,15,28.4,"pelagic",28,"10-20",4.19164186611896e-05
"5.5","1","GH010056.MP4","00:10-00:20","´Ö´½¸±ç³Àð",1,"Meiji","Parupeneus crassilabris","Perciformes","Mullidae","Carnivore","invertivore",NA,NA,38,3.640000105,9,41,27.7,"benthic",28,"30-40",4.19164186611896e-05
"5.5","1","GH010056.MP4","00:10-00:20","ºá´øºñ´½Óã",1,"Meiji","Hemigymnus fasciatus","Perciformes","Labridae","Carnivore","invertivore",30,NA,30,3.5,3,14,28.3,"benthic",28,"30-40",4.19164186611896e-05
"5.5","1","GH010056.MP4","00:10-00:20","çÖÎÆ¶à¼¬ÁÛ÷ƒ",1,"Meiji","Sufflamen fraenatus","Tetraodontiformes","Balistidae","Omnivore","omnivore",NA,NA,38,3.7,8,186,27.5,NA,28,"30-40",4.19164186611896e-05
"5.5","1","GH010056.MP4","00:10-00:20","ÂÌ´½ðÐ×ìÓã",1,"Meiji","Scarus forsteni","Perciformes","Scaridae","Herbivore","scraper/excavators",NA,NA,55,2,5,17,28.4,"benthic",28,"50-100",4.19164186611896e-05
"5.5","1","GH010056.MP4","00:20-00:30","¶ÛÍ·½õÓã",2,"Meiji","Thalassoma amblycephalum","Perciformes","Labridae","Planktivore","planktivore",16,NA,19.52000046,3.099999905,1,15,28.4,"pelagic",28,"10-20",8.38328373223792e-05
"5.5","1","GH010056.MP4","00:20-00:30","°Ë´øÄâ´½Óã",2,"Meiji","Pseudocheilinus octotaenia","Perciformes","Labridae","Carnivore","invertivore",14,NA,17.07999992,3.359999895,6,27,27.5,"benthic",28,"10-20",8.38328373223792e-05
"5.5","1","GH010056.MP4","00:20-00:30","¶àÁÛÏ¼µûÓã",8,"Meiji","Hemitaurichthys polylepis","Perciformes","Chaetodontidae","Planktivore","planktivore",18,NA,18,3.089999914,8,32,27.7,"pelagic",28,"10-20",0.000335331349289517
"5.5","1","GH010056.MP4","00:20-00:30","°µÉ«´ÌÎ²Óã",1,"Meiji","Acanthurus mata","Perciformes","Acanthuridae","Planktivore","planktivore",50,NA,50,2.529999971,5,45,27.9,"benthic",28,"50-100",4.19164186611896e-05
"5.5","1","GH010056.MP4","00:20-00:30","ÈÕ±¾´ÌÎ²Óã",7,"Meiji","Acanthurus japonicus","Perciformes","Acanthuridae","Herbivore","grazer/detritivores",21,NA,21,2.279999971,5,15,28.7,"benthic",28,"20-30",0.000293414930628327
"5.5","1","GH010056.MP4","00:20-00:30","ºÚ±ß½ÇÁÛ÷ƒ",2,"Meiji","Melichthys vidua","Tetraodontiformes","Balistidae","Omnivore","omnivore",NA,NA,40,3.380000114,9,33,27.6,"benthic",28,"40-50",8.38328373223792e-05
"5.5","1","GH010056.MP4","00:20-00:30","èÎ³Ý´ÌÎ²Óã",9,"Meiji","Ctenochaetus striatus","Perciformes","Acanthuridae","Omnivore","omnivore",26,18,26,2,6,30,27.8,"benthic",28,"20-30",0.000377247767950706
"5.5","1","GH010056.MP4","00:20-00:30","¶à´ø¸±ç³Àð",1,"Meiji","Parupeneus multifasciatus","Perciformes","Mullidae","Carnivore","generalist carnivore (fish and invertebrates)",NA,NA,35,3.5,20,79,27.3,"benthic",28,"30-40",4.19164186611896e-05
"5.5","1","GH010056.MP4","00:20-00:30","¼ÕÎÇ±ÇÓã",2,"Meiji","Naso lituratus","Perciformes","Acanthuridae","Herbivore","browsers",46,NA,56.11999893,2.319999933,5,30,27.7,"benthic",28,"50-100",8.38328373223792e-05
"5.5","1","GH010056.MP4","00:20-00:30","Ë«°ß¹âÈúÓã",11,"Meiji","Chromis margaritifer","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.950000048,4,12,28.5,"pelagic",28,"< 10",0.000461080605273085
"5.5","1","GH010056.MP4","00:30-00:40","Ö÷´Ì¸ÇÓã",1,"Meiji","Pomacanthus imperator","Perciformes","Pomacanthidae","Omnivore","omnivore",40,NA,48.79999924,2.700000048,11,50,27.9,"benthic",28,"40-50",4.19164186611896e-05
"5.5","1","GH010056.MP4","00:30-00:40","¼§Äâ´½Óã",1,"Meiji","Pseudocheilinus evanidus","Perciformes","Labridae","Carnivore","invertivore",9,NA,9,3.5,11,20,27.7,"benthic",28,"< 10",4.19164186611896e-05
"5.5","1","GH010056.MP4","00:30-00:40","Ë«°ß¹âÈúÓã",2,"Meiji","Chromis margaritifer","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.950000048,4,12,28.5,"pelagic",28,"< 10",8.38328373223792e-05
"5.5","1","GH010056.MP4","00:30-00:40","¶ÛÍ·½õÓã",1,"Meiji","Thalassoma amblycephalum","Perciformes","Labridae","Planktivore","planktivore",16,NA,19.52000046,3.099999905,1,15,28.4,"pelagic",28,"10-20",4.19164186611896e-05
"5.5","1","GH010056.MP4","00:30-00:40","ÂÌ´½ðÐ×ìÓã",1,"Meiji","Scarus forsteni","Perciformes","Scaridae","Herbivore","scraper/excavators",NA,NA,55,2,5,17,28.4,"benthic",28,"50-100",4.19164186611896e-05
"5.5","1","GH010056.MP4","00:40-00:50","èÎ³Ý´ÌÎ²Óã",7,"Meiji","Ctenochaetus striatus","Perciformes","Acanthuridae","Omnivore","omnivore",26,18,26,2,6,30,27.8,"benthic",28,"20-30",0.000293414930628327
"5.5","1","GH010056.MP4","00:40-00:50","¶àÁÛÏ¼µûÓã",6,"Meiji","Hemitaurichthys polylepis","Perciformes","Chaetodontidae","Planktivore","planktivore",18,NA,18,3.089999914,8,32,27.7,"pelagic",28,"10-20",0.000251498511967138
"5.5","1","GH010056.MP4","00:40-00:50","Î²°ßÂÌðÐ×ìÓã",4,"Meiji","Chlorurus spilurus","Perciformes","Scaridae","Herbivore","scraper/excavators",NA,NA,48.58000183,2,NA,NA,NA,"benthic",28,"40-50",0.000167665674644758
